"Genotype"	"Background"	"Background.simple"	"Treatment"	"Treatment.V"	"Chamber.ID"	"Chamber.Irradiance"	"Vernalization"	"Daylength"	"Temperature"	"Fluctuation"	"Survival.Bolt"	"Bolt"	"Days.to.Bolt"	"Days.to.Flower"	"Rosette.leaf.num"	"Cauline.leaf.num"	"Blade.length.mm"	"Total.leaf.length.mm"	"Blade.ratio"	"Notes"
"2747"	"tfl1-2"	"Ler"	"Ler"	"12ConSD"	"12ConSDNV"	"3T"	"High"	"NV"	8	12	"Con"	"Y"	"Y"	58	82	31	11	12.2	29.1	0.419243986	""
"2748"	"tfl1-2"	"Ler"	"Ler"	"12ConSD"	"12ConSDNV"	"3T"	"High"	"NV"	8	12	"Con"	"Y"	"Y"	58	78	33	12	12.8	26.5	0.483018868	""
"2749"	"tfl1-2"	"Ler"	"Ler"	"12ConSD"	"12ConSDNV"	"3T"	"High"	"NV"	8	12	"Con"	"Y"	"Y"	58	79	36	13	12.7	25.2	0.503968254	""
"2750"	"tfl1-2"	"Ler"	"Ler"	"12ConSD"	"12ConSDNV"	"3T"	"High"	"NV"	8	12	"Con"	"Y"	"Y"	67	89	40	11	20.1	31.2	0.644230769	""
"2751"	"tfl1-2"	"Ler"	"Ler"	"12ConSD"	"12ConSDNV"	"7T"	"Low"	"NV"	8	12	"Con"	"Y"	"Y"	68	96	45	11	22.8	33.9	0.672566372	""
"2752"	"tfl1-2"	"Ler"	"Ler"	"12ConSD"	"12ConSDNV"	"7T"	"Low"	"NV"	8	12	"Con"	"Y"	"Y"	75	101	36	10	25.2	35.1	0.717948718	""
"2753"	"tfl1-2"	"Ler"	"Ler"	"12ConSD"	"12ConSDNV"	"7T"	"Low"	"NV"	8	12	"Con"	"Y"	"Y"	77	95	33	10	20	28.7	0.696864111	""
"2754"	"tfl1-2"	"Ler"	"Ler"	"12ConSD"	"12ConSDNV"	"7T"	"Low"	"NV"	8	12	"Con"	"Y"	"Y"	84	108	40	11	34.5	45.5	0.758241758	""
"2755"	"tfl1-2"	"Ler"	"Ler"	"12VarLD"	"12VarLDNV"	"3B"	"High"	"NV"	16	12	"Var"	"Y"	"Y"	25	42	12	3	9	13.3	0.676691729	""
"2756"	"tfl1-2"	"Ler"	"Ler"	"12VarLD"	"12VarLDNV"	"3B"	"High"	"NV"	16	12	"Var"	"Y"	"Y"	25	40	10	3	9	13.3	0.676691729	""
"2757"	"tfl1-2"	"Ler"	"Ler"	"12VarLD"	"12VarLDNV"	"5B"	"Low"	"NV"	16	12	"Var"	"Y"	"Y"	26	38	8	1	8.5	14.1	0.602836879	""
"2758"	"tfl1-2"	"Ler"	"Ler"	"12VarLD"	"12VarLDNV"	"5B"	"Low"	"NV"	16	12	"Var"	"Y"	"Y"	26	40	8	2	8.8	15.3	0.575163399	""
"2759"	"tfl1-2"	"Ler"	"Ler"	"12VarLD"	"12VarLDNV"	"5B"	"Low"	"NV"	16	12	"Var"	"Y"	"Y"	26	40	8	3	8.3	13.2	0.628787879	""
"2760"	"tfl1-2"	"Ler"	"Ler"	"12VarLD"	"12VarLDNV"	"3B"	"High"	"NV"	16	12	"Var"	"Y"	"Y"	27	39	10	2	9.4	14.9	0.630872483	""
"2761"	"tfl1-2"	"Ler"	"Ler"	"12VarLD"	"12VarLDNV"	"5B"	"Low"	"NV"	16	12	"Var"	"Y"	"Y"	27	41	9	2	8.1	13.3	0.609022556	""
"2762"	"tfl1-2"	"Ler"	"Ler"	"12VarLD"	"12VarLDNV"	"3B"	"High"	"NV"	16	12	"Var"	"Y"	"Y"	31	44	10	2	10.1	13.6	0.742647059	""
"2763"	"tfl1-2"	"Ler"	"Ler"	"12VarSD"	"12VarSDNV"	"4B"	"High"	"NV"	8	12	"Var"	"Y"	"Y"	57	78	31	10	19.8	32.1	0.61682243	""
"2764"	"tfl1-2"	"Ler"	"Ler"	"12VarSD"	"12VarSDNV"	"4B"	"High"	"NV"	8	12	"Var"	"Y"	"Y"	63	82	35	11	26.7	30.7	0.86970684	"leaf measurements could be wrong"
"2765"	"tfl1-2"	"Ler"	"Ler"	"12VarSD"	"12VarSDNV"	"4B"	"High"	"NV"	8	12	"Var"	"Y"	"Y"	63	83	33	11	18.4	25.3	0.727272727	""
"2766"	"tfl1-2"	"Ler"	"Ler"	"12VarSD"	"12VarSDNV"	"5T"	"Low"	"NV"	8	12	"Var"	"Y"	"Y"	64	93	32	12	21.7	33	0.657575758	""
"2767"	"tfl1-2"	"Ler"	"Ler"	"12VarSD"	"12VarSDNV"	"5T"	"Low"	"NV"	8	12	"Var"	"Y"	"Y"	67	91	35	11	23.1	33.2	0.695783133	""
"2768"	"tfl1-2"	"Ler"	"Ler"	"12VarSD"	"12VarSDNV"	"4B"	"High"	"NV"	8	12	"Var"	"Y"	"Y"	67	87	34	11	21	30.8	0.681818182	""
"2769"	"tfl1-2"	"Ler"	"Ler"	"12VarSD"	"12VarSDNV"	"5T"	"Low"	"NV"	8	12	"Var"	"Y"	"Y"	72	97	37	11	25	34.3	0.728862974	""
"2770"	"tfl1-2"	"Ler"	"Ler"	"12VarSD"	"12VarSDNV"	"5T"	"Low"	"NV"	8	12	"Var"	"Y"	"Y"	80	102	38	7	24.2	34.5	0.701449275	""
"2771"	"tfl1-2"	"Ler"	"Ler"	"22ConLD"	"22ConLDNV"	"2B"	"High"	"NV"	16	22	"Con"	"Y"	"Y"	15	21	5	2	NA	7.3	0	""
"2772"	"tfl1-2"	"Ler"	"Ler"	"22ConLD"	"22ConLDNV"	"5B"	"Low"	"NV"	16	22	"Con"	"Y"	"Y"	16	22	6	2	NA	NA	NA	""
"2773"	"tfl1-2"	"Ler"	"Ler"	"22ConLD"	"22ConLDNV"	"5B"	"Low"	"NV"	16	22	"Con"	"Y"	"Y"	16	22	4	2	NA	NA	NA	""
"2774"	"tfl1-2"	"Ler"	"Ler"	"22ConLD"	"22ConLDNV"	"2B"	"High"	"NV"	16	22	"Con"	"Y"	"Y"	17	23	6	2	NA	8.2	0	""
"2775"	"tfl1-2"	"Ler"	"Ler"	"22ConLD"	"22ConLDNV"	"2B"	"High"	"NV"	16	22	"Con"	"Y"	"Y"	17	23	6	2	NA	8.1	0	""
"2776"	"tfl1-2"	"Ler"	"Ler"	"22ConLD"	"22ConLDNV"	"5B"	"Low"	"NV"	16	22	"Con"	"Y"	"Y"	17	23	5	2	NA	NA	NA	""
"2777"	"tfl1-2"	"Ler"	"Ler"	"22ConLD"	"22ConLDNV"	"5B"	"Low"	"NV"	16	22	"Con"	"Y"	"Y"	17	23	5	2	NA	NA	NA	""
"2778"	"tfl1-2"	"Ler"	"Ler"	"22ConLD"	"22ConLDNV"	"2B"	"High"	"NV"	16	22	"Con"	"Y"	"Y"	18	23	6	3	NA	12.7	0	""
"2779"	"tfl1-2"	"Ler"	"Ler"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	33	44	12	3	NA	NA	NA	""
"2780"	"tfl1-2"	"Ler"	"Ler"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	35	44	10	3	NA	NA	NA	""
"2781"	"tfl1-2"	"Ler"	"Ler"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	35	44	13	2	NA	NA	NA	""
"2782"	"tfl1-2"	"Ler"	"Ler"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	42	50	15	4	NA	NA	NA	""
"2783"	"tfl1-2"	"Ler"	"Ler"	"22ConSD"	"22ConSDNV"	"6T"	"Low"	"NV"	8	22	"Con"	"Y"	"Y"	43	55	15	4	22.1	30.7	0.719869707	"extra large secondaries"
"2784"	"tfl1-2"	"Ler"	"Ler"	"22ConSD"	"22ConSDNV"	"4T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	46	56	25	8	NA	NA	NA	""
"2785"	"tfl1-2"	"Ler"	"Ler"	"22ConSD"	"22ConSDNV"	"4T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	46	58	25	9	NA	NA	NA	""
"2786"	"tfl1-2"	"Ler"	"Ler"	"22ConSD"	"22ConSDNV"	"6T"	"Low"	"NV"	8	22	"Con"	"Y"	"Y"	49	57	21	9	27.2	40	0.68	"secondary leaves forming at bolt"
"2787"	"tfl1-2"	"Ler"	"Ler"	"22ConSD"	"22ConSDNV"	"4T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	49	59	24	9	NA	NA	NA	""
"2788"	"tfl1-2"	"Ler"	"Ler"	"22ConSD"	"22ConSDNV"	"4T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	54	61	23	6	NA	NA	NA	""
"2789"	"tfl1-2"	"Ler"	"Ler"	"22ConSD"	"22ConSDNV"	"6T"	"Low"	"NV"	8	22	"Con"	"Y"	"Y"	55	64	27	9	24	39.5	0.607594937	"black spotting on leaves 5/24"
"2790"	"tfl1-2"	"Ler"	"Ler"	"22ConSD"	"22ConSDNV"	"6T"	"Low"	"NV"	8	22	"Con"	"Y"	"Y"	66	75	30	8	29	38.3	0.757180157	""
"2791"	"tfl1-2"	"Ler"	"Ler"	"22VarLD"	"22VarLDNV"	"2T"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	17	25	6	2	NA	9.3	0	""
"2792"	"tfl1-2"	"Ler"	"Ler"	"22VarLD"	"22VarLDNV"	"2T"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	17	25	6	2	NA	11.8	0	""
"2793"	"tfl1-2"	"Ler"	"Ler"	"22VarLD"	"22VarLDNV"	"7B"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	17	22	3	2	NA	NA	NA	""
"2794"	"tfl1-2"	"Ler"	"Ler"	"22VarLD"	"22VarLDNV"	"7B"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	17	23	4	2	NA	NA	NA	""
"2795"	"tfl1-2"	"Ler"	"Ler"	"22VarLD"	"22VarLDNV"	"7B"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	17	22	4	2	NA	NA	NA	""
"2796"	"tfl1-2"	"Ler"	"Ler"	"22VarLD"	"22VarLDNV"	"7B"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	17	22	3	2	NA	NA	NA	""
"2797"	"tfl1-2"	"Ler"	"Ler"	"22VarLD"	"22VarLDNV"	"2T"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	18	26	5	3	5.6	9.7	0.577319588	""
"2798"	"tfl1-2"	"Ler"	"Ler"	"22VarLD"	"22VarLDNV"	"2T"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	19	26	6	2	6.7	8.9	0.752808989	""
"2799"	"tfl1-2"	"Ler"	"Ler"	"22VarSD"	"22VarSDNV"	"3B"	"High"	"NV"	8	22	"Var"	"Y"	"Y"	27	37	7	2	NA	NA	NA	""
"2800"	"tfl1-2"	"Ler"	"Ler"	"22VarSD"	"22VarSDNV"	"3B"	"High"	"NV"	8	22	"Var"	"Y"	"Y"	28	37	7	2	NA	NA	NA	""
"2801"	"tfl1-2"	"Ler"	"Ler"	"22VarSD"	"22VarSDNV"	"3B"	"High"	"NV"	8	22	"Var"	"Y"	"Y"	29	39	7	3	NA	NA	NA	""
"2802"	"tfl1-2"	"Ler"	"Ler"	"22VarSD"	"22VarSDNV"	"3B"	"High"	"NV"	8	22	"Var"	"Y"	"Y"	29	39	7	2	NA	NA	NA	""
"2803"	"tfl1-2"	"Ler"	"Ler"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"Y"	30	39	7	2	9.3	12.3	0.756097561	""
"2804"	"tfl1-2"	"Ler"	"Ler"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"Y"	30	37	5	3	7.7	15.5	0.496774194	""
"2805"	"tfl1-2"	"Ler"	"Ler"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"Y"	30	39	6	2	9.2	17.9	0.51396648	""
"2806"	"tfl1-2"	"Ler"	"Ler"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"Y"	30	38	6	3	10.3	20	0.515	""
"2807"	"tfl2-6"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"4T"	"High"	"NV"	16	12	"Con"	"Y"	"Y"	26	38	13	4	7	10.6	0.660377358	"flower not normal/ fully open"
"2808"	"tfl2-6"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"4T"	"High"	"NV"	16	12	"Con"	"Y"	"Y"	26	39	13	5	6.5	10.3	0.631067961	""
"2809"	"tfl2-6"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"4T"	"High"	"NV"	16	12	"Con"	"Y"	"Y"	26	40	12	5	5.6	8.8	0.636363636	""
"2810"	"tfl2-6"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"7B"	"Low"	"NV"	16	12	"Con"	"Y"	"Y"	27	42	11	3	5.1	9.2	0.554347826	""
"2811"	"tfl2-6"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"7B"	"Low"	"NV"	16	12	"Con"	"Y"	"Y"	27	38	10	2	6	9.9	0.606060606	""
"2812"	"tfl2-6"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"4T"	"High"	"NV"	16	12	"Con"	"Y"	"Y"	27	40	14	4	6.2	10	0.62	""
"2813"	"tfl2-6"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"7B"	"Low"	"NV"	16	12	"Con"	"Y"	"Y"	28	43	11	4	5.5	10.5	0.523809524	""
"2814"	"tfl2-6"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"7B"	"Low"	"NV"	16	12	"Con"	"Y"	"Y"	28	42	11	4	4.1	8.7	0.471264368	""
"2815"	"tfl2-6"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"3T"	"High"	"NV"	8	12	"Con"	"Y"	"Y"	49	62	27	3	10.8	18.2	0.593406593	""
"2816"	"tfl2-6"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"3T"	"High"	"NV"	8	12	"Con"	"Y"	"Y"	49	64	27	3	9.8	17.1	0.573099415	""
"2817"	"tfl2-6"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"3T"	"High"	"NV"	8	12	"Con"	"Y"	"Y"	50	65	29	2	10.1	15.9	0.635220126	"Needs time for cauline count"
"2818"	"tfl2-6"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"3T"	"High"	"NV"	8	12	"Con"	"Y"	"Y"	57	73	29	3	9.7	15.4	0.62987013	""
"2819"	"tfl2-6"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"7T"	"Low"	"NV"	8	12	"Con"	"Y"	"Y"	68	109	41	4	15	35.9	0.417827298	""
"2820"	"tfl2-6"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"7T"	"Low"	"NV"	8	12	"Con"	"Y"	"Y"	77	95	45	3	13.3	22.2	0.599099099	""
"2821"	"tfl2-6"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"7T"	"Low"	"NV"	8	12	"Con"	"Y"	"Y"	83	101	42	6	15.1	22.4	0.674107143	""
"2822"	"tfl2-6"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"7T"	"Low"	"NV"	8	12	"Con"	"Y"	"Y"	94	115	47	4	14	24	0.583333333	"lots of secondaries at bolt"
"2823"	"tfl2-6"	"Col"	"Col"	"12VarLD"	"12VarLDNV"	"3B"	"High"	"NV"	16	12	"Var"	"Y"	"Y"	26	38	11	3	7	11.7	0.598290598	""
"2824"	"tfl2-6"	"Col"	"Col"	"12VarLD"	"12VarLDNV"	"5B"	"Low"	"NV"	16	12	"Var"	"Y"	"Y"	26	40	11	3	5.5	11	0.5	""
"2825"	"tfl2-6"	"Col"	"Col"	"12VarLD"	"12VarLDNV"	"3B"	"High"	"NV"	16	12	"Var"	"Y"	"Y"	27	37	13	4	7.7	11.8	0.652542373	""
"2826"	"tfl2-6"	"Col"	"Col"	"12VarLD"	"12VarLDNV"	"3B"	"High"	"NV"	16	12	"Var"	"Y"	"Y"	27	38	12	4	6.2	9.5	0.652631579	""
"2827"	"tfl2-6"	"Col"	"Col"	"12VarLD"	"12VarLDNV"	"3B"	"High"	"NV"	16	12	"Var"	"Y"	"Y"	27	38	12	3	5.9	10.5	0.561904762	""
"2828"	"tfl2-6"	"Col"	"Col"	"12VarLD"	"12VarLDNV"	"5B"	"Low"	"NV"	16	12	"Var"	"Y"	"Y"	27	40	12	4	10.2	17	0.6	""
"2829"	"tfl2-6"	"Col"	"Col"	"12VarLD"	"12VarLDNV"	"5B"	"Low"	"NV"	16	12	"Var"	"Y"	"Y"	28	41	12	4	7.3	11.4	0.640350877	""
"2830"	"tfl2-6"	"Col"	"Col"	"12VarLD"	"12VarLDNV"	"5B"	"Low"	"NV"	16	12	"Var"	"Y"	"Y"	29	41	11	3	7	11.1	0.630630631	""
"2831"	"tfl2-6"	"Col"	"Col"	"12VarSD"	"12VarSDNV"	"4B"	"High"	"NV"	8	12	"Var"	"Y"	"Y"	46	59	23	4	13.4	20.6	0.650485437	""
"2832"	"tfl2-6"	"Col"	"Col"	"12VarSD"	"12VarSDNV"	"4B"	"High"	"NV"	8	12	"Var"	"Y"	"Y"	48	61	24	5	13.2	22.4	0.589285714	""
"2833"	"tfl2-6"	"Col"	"Col"	"12VarSD"	"12VarSDNV"	"4B"	"High"	"NV"	8	12	"Var"	"Y"	"Y"	48	63	23	4	11.3	18.4	0.614130435	" need real count when extended"
"2834"	"tfl2-6"	"Col"	"Col"	"12VarSD"	"12VarSDNV"	"5T"	"Low"	"NV"	8	12	"Var"	"Y"	"Y"	49	64	24	3	12.6	22.2	0.567567568	""
"2835"	"tfl2-6"	"Col"	"Col"	"12VarSD"	"12VarSDNV"	"5T"	"Low"	"NV"	8	12	"Var"	"Y"	"Y"	49	66	24	3	11.6	20.8	0.557692308	""
"2836"	"tfl2-6"	"Col"	"Col"	"12VarSD"	"12VarSDNV"	"5T"	"Low"	"NV"	8	12	"Var"	"Y"	"Y"	55	71	28	4	12.6	21.7	0.580645161	""
"2837"	"tfl2-6"	"Col"	"Col"	"12VarSD"	"12VarSDNV"	"4B"	"High"	"NV"	8	12	"Var"	"Y"	"Y"	55	69	29	3	10.5	18.1	0.580110497	""
"2838"	"tfl2-6"	"Col"	"Col"	"12VarSD"	"12VarSDNV"	"5T"	"Low"	"NV"	8	12	"Var"	"Y"	"Y"	57	73	29	4	13.1	22.7	0.577092511	"needs cauline recount"
"2839"	"tfl2-6"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"2B"	"High"	"NV"	16	22	"Con"	"Y"	"Y"	13	20	5	3	NA	6.8	0	""
"2840"	"tfl2-6"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"2B"	"High"	"NV"	16	22	"Con"	"Y"	"Y"	14	20	4	2	NA	6.2	0	""
"2841"	"tfl2-6"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"2B"	"High"	"NV"	16	22	"Con"	"Y"	"Y"	14	19	5	3	NA	4.8	0	""
"2842"	"tfl2-6"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"2B"	"High"	"NV"	16	22	"Con"	"Y"	"Y"	14	20	6	1	NA	5.45	0	""
"2843"	"tfl2-6"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"5B"	"Low"	"NV"	16	22	"Con"	"Y"	"Y"	15	20	5	2	NA	NA	NA	""
"2844"	"tfl2-6"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"5B"	"Low"	"NV"	16	22	"Con"	"Y"	"Y"	15	18	5	2	NA	NA	NA	""
"2845"	"tfl2-6"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"5B"	"Low"	"NV"	16	22	"Con"	"Y"	"Y"	16	21	5	2	NA	NA	NA	""
"2846"	"tfl2-6"	"Col"	"Col"	"22ConLD"	"22ConLDNV"	"5B"	"Low"	"NV"	16	22	"Con"	"Y"	"Y"	16	20	5	2	NA	NA	NA	""
"2847"	"tfl2-6"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"6T"	"Low"	"NV"	8	22	"Con"	"Y"	"Y"	21	29	7	2	2.5	5.6	0.446428571	""
"2848"	"tfl2-6"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"6T"	"Low"	"NV"	8	22	"Con"	"Y"	"Y"	22	31	8	3	3.2	6.1	0.524590164	""
"2849"	"tfl2-6"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"6T"	"Low"	"NV"	8	22	"Con"	"Y"	"Y"	22	32	10	3	4.3	7.2	0.597222222	""
"2850"	"tfl2-6"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"6T"	"Low"	"NV"	8	22	"Con"	"Y"	"Y"	22	31	8	2	3.6	6.1	0.590163934	""
"2851"	"tfl2-6"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"4T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	22	26	9	2	NA	NA	NA	""
"2852"	"tfl2-6"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"4T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	23	29	7	3	NA	NA	NA	""
"2853"	"tfl2-6"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	23	32	6	2	NA	NA	NA	""
"2854"	"tfl2-6"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	23	30	7	2	NA	NA	NA	""
"2855"	"tfl2-6"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"4T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	25	35	9	3	NA	NA	NA	""
"2856"	"tfl2-6"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	28	55	8	3	NA	NA	NA	""
"2857"	"tfl2-6"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"2T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	29	38	8	2	NA	NA	NA	""
"2858"	"tfl2-6"	"Col"	"Col"	"22ConSD"	"22ConSDNV"	"4T"	"High"	"NV"	8	22	"Con"	"Y"	"Y"	42	50	13	4	NA	NA	NA	""
"2859"	"tfl2-6"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"2T"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	14	24	5	3	NA	5.66	0	"altered/aborted flowers"
"2860"	"tfl2-6"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"2T"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	15	25	5	2	NA	3.7	0	"altered/ aborted flowers"
"2861"	"tfl2-6"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"2T"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	15	25	4	2	NA	4.1	0	"altered/ aborted flowers"
"2862"	"tfl2-6"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"2T"	"High"	"NV"	16	22	"Var"	"Y"	"Y"	16	25	4	2	NA	4.22	0	"altered/aborted flowers"
"2863"	"tfl2-6"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"7B"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	16	23	4	2	NA	NA	NA	""
"2864"	"tfl2-6"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"7B"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	17	23	5	2	NA	NA	NA	""
"2865"	"tfl2-6"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"7B"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	18	23	4	2	NA	NA	NA	""
"2866"	"tfl2-6"	"Col"	"Col"	"22VarLD"	"22VarLDNV"	"7B"	"Low"	"NV"	16	22	"Var"	"Y"	"Y"	18	23	4	2	NA	NA	NA	""
"2867"	"tfl2-6"	"Col"	"Col"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"Y"	21	NA	5	2	2.4	5.9	0.406779661	"flowered previously aborted 5/12"
"2868"	"tfl2-6"	"Col"	"Col"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"Y"	21	NA	6	3	2.9	5.3	0.547169811	"aborted flowers did not open 5/7"
"2869"	"tfl2-6"	"Col"	"Col"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"Y"	22	NA	5	2	3.4	7.3	0.465753425	"already flowered previous to 5/12 aborted buds"
"2870"	"tfl2-6"	"Col"	"Col"	"22VarSD"	"22VarSDNV"	"6B"	"Low"	"NV"	8	22	"Var"	"Y"	"Y"	22	NA	5	2	2.8	5.9	0.474576271	"v small; aborted flowers 5/15 "
"2871"	"tfl2-6"	"Col"	"Col"	"22VarSD"	"22VarSDNV"	"3B"	"High"	"NV"	8	22	"Var"	"Y"	"Y"	22	35	5	3	NA	NA	NA	""
"2872"	"tfl2-6"	"Col"	"Col"	"22VarSD"	"22VarSDNV"	"3B"	"High"	"NV"	8	22	"Var"	"Y"	"Y"	22	35	5	3	NA	NA	NA	""
"2873"	"tfl2-6"	"Col"	"Col"	"22VarSD"	"22VarSDNV"	"3B"	"High"	"NV"	8	22	"Var"	"Y"	"Y"	27	41	4	2	NA	NA	NA	""
"2874"	"tfl2-6"	"Col"	"Col"	"22VarSD"	"22VarSDNV"	"3B"	"High"	"NV"	8	22	"Var"	"Y"	"Y"	28	36	8	2	NA	NA	NA	""
"2875"	"tsf-1"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"7B"	"Low"	"NV"	16	12	"Con"	"Y"	"Y"	28	42	12	4	9.9	17.9	0.553072626	""
"2876"	"tsf-1"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"7B"	"Low"	"NV"	16	12	"Con"	"Y"	"Y"	29	43	13	4	13.3	25	0.532	""
"2877"	"tsf-1"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"4T"	"High"	"NV"	16	12	"Con"	"Y"	"Y"	30	43	16	5	11.6	17.8	0.651685393	""
"2878"	"tsf-1"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"4T"	"High"	"NV"	16	12	"Con"	"Y"	"Y"	30	43	18	5	15.6	25.8	0.604651163	""
"2879"	"tsf-1"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"4T"	"High"	"NV"	16	12	"Con"	"Y"	"Y"	32	43	19	5	15.9	23.3	0.682403433	""
"2880"	"tsf-1"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"7B"	"Low"	"NV"	16	12	"Con"	"Y"	"Y"	33	45	15	5	14.4	23.6	0.610169492	""
"2881"	"tsf-1"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"7B"	"Low"	"NV"	16	12	"Con"	"Y"	"Y"	33	45	14	5	12.4	21.7	0.571428571	""
"2882"	"tsf-1"	"Col"	"Col"	"12ConLD"	"12ConLDNV"	"4T"	"High"	"NV"	16	12	"Con"	"Y"	"Y"	33	45	19	5	13.3	23.3	0.570815451	""
"2883"	"tsf-1"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"3T"	"High"	"NV"	8	12	"Con"	"Y"	"Y"	84	104	65	9	23.7	39.4	0.601522843	""
"2884"	"tsf-1"	"Col"	"Col"	"12ConSD"	"12ConSDNV"	"3T"	"High"	"NV"	8	12	"Con"	"Y"	"Y"	84	107	60	9	20.2	32.3	0.625386997	""
